Dates,Total Consumption,was_missing,DayOfWeek,DayOfMonth,Month,Quarter,DayOfYear,WeekOfYear,Year,DayOfWeek_sin,DayOfWeek_cos,DayOfYear_sin,DayOfYear_cos,Month_sin,Month_cos,lag_1,lag_7,lag_30,lag_365,rolling_mean_7,rolling_std_7,rolling_mean_30,rolling_std_30
2020-05-20,3371.2000000000003,0,2,20,5,2,141,21,2020,0.9749279121818236,-0.22252093395631434,0.6564105761979381,-0.7544038410927472,0.49999999999999994,-0.8660254037844387,3401.2999999999997,3309.1,2860.8,4047.9,3371.371428571429,32.33221893025525,3076.936666666667,216.54294068595138
2020-05-21,3419.3,0,3,21,5,2,142,21,2020,0.43388373911755823,-0.900968867902419,0.6433365204044917,-0.765583517007675,0.49999999999999994,-0.8660254037844387,3371.2000000000003,3316.0,2785.6,4046.0,3386.128571428572,25.751939362970475,3098.06,218.04651923780835
2020-05-22,3565.1,0,4,22,5,2,143,21,2020,-0.433883739117558,-0.9009688679024191,0.6300720909843687,-0.7765366444428655,0.49999999999999994,-0.8660254037844387,3419.3,3368.9,2896.5,4086.6,3414.157142857143,70.96209920662946,3120.3466666666664,230.5453291255515
2020-05-23,3651.1,0,5,23,5,2,144,21,2020,-0.9749279121818236,-0.2225209339563146,0.6166212130956382,-0.7872599821916922,0.49999999999999994,-0.8660254037844387,3565.1,3405.6,2916.600000000001,3943.7,3449.2285714285717,113.77783489892946,3144.83,246.60359808041412
2020-05-24,3674.8,0,6,24,5,2,145,21,2020,-0.7818314824680299,0.6234898018587334,0.6029878670694714,-0.7977503570459932,0.49999999999999994,-0.8660254037844387,3651.1,3344.7,2914.7000000000003,3918.2,3496.3857142857146,130.42369964302588,3170.1666666666665,260.78374490982907
2020-05-25,3735.8,0,0,25,5,2,146,22,2020,0.0,1.0,0.5891760872322963,-0.8080046647350754,0.49999999999999994,-0.8660254037844387,3674.8,3391.9,2893.1000000000004,3836.4,3545.5142857142855,148.08143512464596,3198.256666666667,274.9131758653395
2020-05-26,3771.6,0,1,26,5,2,147,22,2020,0.7818314824680298,0.6234898018587336,0.5751899607119775,-0.8180198708443175,0.49999999999999994,-0.8660254037844387,3735.8,3401.2999999999997,2739.8,4020.2,3598.414285714286,154.00042671556213,3232.65,280.0734752734061
2020-05-27,3705.2999999999993,0,2,27,5,2,148,22,2020,0.9749279121818236,-0.22252093395631434,0.5610336262283677,-0.8277930117131022,0.49999999999999994,-0.8660254037844387,3771.6,3371.2000000000003,2736.4999999999995,4118.799999999999,3646.1428571428573,119.82549613422762,3264.9433333333336,276.72598258345823
2020-05-28,3541.4000000000005,0,3,28,5,2,149,22,2020,0.43388373911755823,-0.900968867902419,0.5467112728685939,-0.8373211953118121,0.49999999999999994,-0.8660254037844387,3705.2999999999993,3419.3,2831.3,4123.0,3663.585714285714,85.1787420383897,3288.6133333333332,268.6052413452865
2020-05-29,3483.6000000000004,0,4,29,5,2,150,22,2020,-0.433883739117558,-0.9009688679024191,0.5322271388474397,-0.8466016020976267,0.49999999999999994,-0.8660254037844387,3541.4000000000005,3565.1,2857.9999999999995,4139.7,3651.9428571428575,104.30646923280374,3309.4666666666667,258.10052884196944
2020-05-30,3306.0,0,5,30,5,2,151,22,2020,-0.9749279121818236,-0.2225209339563146,0.5175855102531889,-0.8556314858488706,0.49999999999999994,-0.8660254037844387,3483.6000000000004,3651.1,2951.7000000000003,4111.899999999999,3602.6428571428573,167.3027979158747,3321.2766666666666,249.11507890978493
2020-05-31,3193.1000000000004,0,6,31,5,2,152,22,2020,-0.7818314824680299,0.6234898018587334,0.5027907197793043,-0.8644081744776648,0.49999999999999994,-0.8660254037844387,3306.0,3674.8,2924.4999999999995,4031.5,3533.828571428571,222.60286546738064,3330.2300000000005,238.98376968407752
2020-06-01,3246.4,0,0,1,6,2,153,23,2020,0.0,1.0,0.4878471454423119,-0.8729290708206411,1.2246467991473532e-16,-1.0,3193.1000000000004,3735.8,2993.1,3944.9,3463.914285714286,225.4325060010359,3338.673333333333,231.0035198020106
2020-06-02,3255.8,0,1,2,6,2,154,23,2020,0.7818314824680298,0.6234898018587336,0.47275920928627757,-0.881191653407483,1.2246467991473532e-16,-1.0,3246.4,3771.6,2957.6,3917.9,3390.2285714285713,189.54016913120907,3348.6133333333337,220.20391448387397
2020-06-03,3205.5,0,2,3,6,2,155,23,2020,0.9749279121818236,-0.22252093395631434,0.4575313760742512,-0.8891934772070711,1.2246467991473532e-16,-1.0,3255.8,3705.2999999999993,2996.8,4028.499999999999,3318.828571428571,138.27615743246133,3355.57,211.84412804277855
2020-06-04,3179.4,0,3,4,6,2,156,23,2020,0.43388373911755823,-0.900968867902419,0.44216815196707204,-0.8969321743510065,1.2246467991473532e-16,-1.0,3205.5,3541.4000000000005,3046.6000000000004,4092.500000000001,3267.1142857142863,104.80417339927546,3359.9966666666664,206.48500401979732
2020-06-05,3164.4,0,4,5,6,2,157,23,2020,-0.433883739117558,-0.9009688679024191,0.42667408318992467,-0.9044054548343001,1.2246467991473532e-16,-1.0,3179.4,3483.6000000000004,3046.1000000000004,4015.099999999999,3221.5142857142855,50.053518976241776,3363.9400000000005,201.34942110497505
2020-06-06,3247.5000000000005,0,5,6,6,2,158,23,2020,-0.9749279121818236,-0.2225209339563146,0.4110537546870351,-0.9116111071930239,1.2246467991473532e-16,-1.0,3164.4,3306.0,3066.9999999999995,3965.4,3213.1571428571433,36.69844942877508,3369.956666666667,194.7593558167594
2020-06-07,3264.627272727273,1,6,7,6,2,159,23,2020,-0.7818314824680299,0.6234898018587334,0.3953117887649151,-0.9185469991587165,1.2246467991473532e-16,-1.0,3247.5000000000005,3193.1000000000004,3189.7000000000003,3995.4,3223.375324675325,39.99304888441845,3372.4542424242422,192.839013837479
2020-06-08,3281.7545454545457,1,0,8,6,2,160,24,2020,0.0,1.0,0.37945284372454435,-0.925211078289358,1.2246467991473532e-16,-1.0,3264.627272727273,3246.4,3282.7,3938.000000000001,3228.425974025974,45.269743551605764,3372.4227272727276,192.8542645838931
2020-06-09,3298.8818181818187,1,1,9,6,2,161,24,2020,0.7818314824680298,0.6234898018587336,0.36348161248290634,-0.9316013725767187,1.2246467991473532e-16,-1.0,3281.7545454545457,3255.8,3066.9,4053.9,3234.5805194805203,52.03466433828938,3380.1554545454546,184.65816787962675
2020-06-25,3572.918181818182,1,3,25,6,2,177,26,2020,0.43388373911755823,-0.900968867902419,0.0966127018812031,-0.9953220513156602,1.2246467991473532e-16,-1.0,3298.8818181818187,3205.5,3061.1,4124.199999999999,3287.0688311688314,135.76154024147388,3397.21606060606,177.67557489860138
2020-06-26,3590.045454545455,1,4,26,6,2,178,26,2020,-0.433883739117558,-0.9009688679024191,0.07947729992362097,-0.9968366760893436,1.2246467991473532e-16,-1.0,3572.918181818182,3179.4,3243.5,3938.6,3345.7324675324676,166.68307069607144,3408.7675757575757,178.6000260996257
2020-06-27,3607.1727272727276,1,5,27,6,2,179,26,2020,-0.9749279121818236,-0.2225209339563146,0.062318379354325076,-0.998056320853012,1.2246467991473532e-16,-1.0,3590.045454545455,3164.4,3309.1,3897.7,3408.9857142857145,170.3732223668001,3418.7033333333334,181.13726082278353
2020-06-28,3624.3,0,6,28,6,2,180,26,2020,-0.7818314824680299,0.6234898018587334,0.04514101777397193,-0.9989806246941579,1.2246467991473532e-16,-1.0,3607.1727272727276,3247.5000000000005,3316.0,4088.3,3462.8142857142857,170.37322236680103,3428.9800000000005,183.83502994639662
2020-06-29,3684.7000000000007,0,0,29,6,2,181,27,2020,0.0,1.0,0.02795029824021032,-0.999609314096404,1.2246467991473532e-16,-1.0,3624.3,3264.627272727273,3368.9,4056.5,3522.824675324676,162.74144086910724,3439.5066666666667,189.23831166866975
2020-06-30,3740.599999999999,0,1,30,6,2,182,27,2020,0.7818314824680298,0.6234898018587336,0.01075130776352193,-0.9999422030204416,1.2246467991473532e-16,-1.0,3684.7000000000007,3281.7545454545457,3405.6,3855.0,3588.374025974026,140.32279595329584,3450.6733333333336,196.89746320611044
2020-07-01,3835.4,0,2,1,7,3,183,27,2020,0.9749279121818236,-0.22252093395631434,-0.00645086419810515,-0.9999791929590823,-0.4999999999999997,-0.8660254037844388,3740.599999999999,3298.8818181818187,3344.7,3944.2,3665.0194805194806,95.07657960702343,3467.0299999999997,207.86664855195008
2020-07-02,3894.500000000001,0,3,2,7,3,184,27,2020,0.43388373911755823,-0.900968867902419,-0.023651127245231586,-0.9997202729664083,-0.4999999999999997,-0.8660254037844388,3835.4,3572.918181818182,3391.9,3841.7,3710.9597402597406,118.06950162382573,3483.7833333333333,221.4150123008237
2020-07-03,3884.7,0,4,3,7,3,185,27,2020,-0.433883739117558,-0.9009688679024191,-0.04084439154329611,-0.9991655196610109,-0.4999999999999997,-0.8660254037844388,3894.500000000001,3590.045454545455,3401.2999999999997,3934.7,3753.053246753247,120.28079205521408,3499.8966666666665,232.5166001113603
2020-07-04,3735.7,0,5,4,7,3,186,27,2020,-0.9749279121818236,-0.2225209339563146,-0.05802556932878035,-0.9983150972033183,-0.4999999999999997,-0.8660254037844388,3884.7,3607.1727272727276,3371.2000000000003,3959.900000000001,3771.414285714286,102.84691582756214,3512.046666666667,235.06908855975024
2020-07-05,3727.7999999999997,1,6,5,7,3,187,27,2020,-0.7818314824680299,0.6234898018587334,-0.07518957641475855,-0.9971692572470178,-0.4999999999999997,-0.8660254037844388,3735.7,3624.3,3419.3,3944.8,3786.2000000000003,83.85920740545023,3522.33,237.60601726868927
2020-07-06,3719.8999999999996,1,0,6,7,3,188,28,2020,0.0,1.0,-0.09233133369539122,-0.9957283388645872,-0.4999999999999997,-0.8660254037844388,3727.7999999999997,3684.7000000000007,3565.1,3891.8,3791.2285714285713,77.57859915996654,3527.4900000000002,240.2332076607609
2020-07-07,3712.0,1,1,7,7,3,189,28,2020,0.7818314824680298,0.6234898018587336,-0.10944576864891556,-0.993992768446958,-0.4999999999999997,-0.8660254037844388,3719.8999999999996,3740.599999999999,3651.1,3755.500000000001,3787.1428571428573,81.35078072036673,3529.52,241.56734684757845
2020-07-16,3640.8999999999996,1,3,16,7,3,198,29,2020,0.43388373911755823,-0.900968867902419,-0.2614143985111562,-0.965226663665613,-0.4999999999999997,-0.8660254037844388,3712.0,3835.4,3674.8,3868.3,3759.3571428571427,94.30588276355309,3528.39,240.94280533414693
2020-07-17,3633.0,1,4,17,7,3,199,29,2020,-0.433883739117558,-0.9009688679024191,-0.2779791393987801,-0.9605871111248129,-0.4999999999999997,-0.8660254037844388,3640.8999999999996,3894.500000000001,3735.8,3985.6,3722.0,82.96107521002357,3524.963333333333,238.61104625794593
2020-07-18,3625.1,1,5,18,7,3,200,29,2020,-0.9749279121818236,-0.2225209339563146,-0.2944616217868012,-0.9556633054034704,-0.4999999999999997,-0.8660254037844388,3633.0,3884.7,3771.6,4005.9,3684.9142857142856,49.30535564460535,3520.0800000000004,234.85901925420552
2020-07-19,3617.2,0,6,19,7,3,201,29,2020,-0.7818314824680299,0.6234898018587334,-0.3108569682435036,-0.9504567035349151,-0.4999999999999997,-0.8660254037844388,3625.1,3735.7,3705.2999999999993,4020.5,3667.985714285714,49.30535564460409,3517.1433333333334,233.0066696169164
2020-07-20,3553.2,0,0,20,7,3,202,30,2020,0.0,1.0,-0.3271603271220951,-0.9449688462364056,-0.4999999999999997,-0.8660254037844388,3617.2,3727.7999999999997,3541.4000000000005,4002.900000000001,3643.0428571428565,57.48782065631065,3517.536666666667,233.05898250731755
2020-07-21,3453.6,0,1,21,7,3,203,30,2020,0.7818314824680298,0.6234898018587336,-0.34336687399638804,-0.939201357453208,-0.4999999999999997,-0.8660254037844388,3553.2,3719.8999999999996,3483.6000000000004,3968.6,3605.0,81.32226017519642,3516.536666666667,233.2738800647205
2020-07-22,3537.1,0,2,22,7,3,204,30,2020,0.9749279121818236,-0.22252093395631434,-0.3594718130884232,-0.9331559438780432,-0.4999999999999997,-0.8660254037844388,3453.6,3712.0,3306.0,3811.500000000001,3580.0142857142855,68.88549505210497,3524.24,229.87262686152886
2020-07-23,3590.7000000000003,0,3,23,7,3,205,30,2020,0.43388373911755823,-0.900968867902419,-0.3754703786876202,-0.9268343944460494,-0.4999999999999997,-0.8660254037844388,3537.1,3640.8999999999996,3193.1000000000004,3897.4,3572.8428571428567,63.9249262062796,3537.4933333333333,221.42913706452268
2020-07-24,3638.7,0,4,24,7,3,206,30,2020,-0.433883739117558,-0.9009688679024191,-0.3913578365610259,-0.9202385798054075,-0.4999999999999997,-0.8660254037844388,3590.7000000000003,3633.0,3246.4,3858.7,3573.657142857143,64.84856351900399,3550.57,215.140090993365
2020-07-25,3632.6,0,5,25,7,3,207,30,2020,-0.9749279121818236,-0.2225209339563146,-0.4071294853542516,-0.9133704517637858,-0.4999999999999997,-0.8660254037844388,3638.7,3625.1,3255.8,3899.8,3574.7285714285713,65.89369505211528,3563.1299999999997,208.22562893586561
2020-07-26,3755.7,1,6,26,7,3,208,30,2020,-0.7818314824680299,0.6234898018587334,-0.4227806579826773,-0.9062320427107697,-0.4999999999999997,-0.8660254037844388,3632.6,3617.2,3205.5,3892.999999999999,3594.5142857142855,95.09503016407862,3581.4700000000003,199.69569814115064
2020-07-27,3878.8,0,0,27,7,3,209,31,2020,0.0,1.0,-0.4383067230125192,-0.898825465016444,-0.4999999999999997,-0.8660254037844388,3755.7,3553.2,3179.4,3801.4,3641.0285714285715,140.3714324484213,3604.7833333333333,191.8074000310108
2020-07-28,3926.8,0,1,28,7,3,210,31,2020,0.7818314824680298,0.6234898018587336,-0.45370308603134424,-0.8911529104063088,-0.4999999999999997,-0.8660254037844388,3878.8,3453.6,3164.4,3694.1,3708.628571428572,148.75727113082223,3630.1966666666663,181.68696179408818
2020-07-29,3805.2,0,2,29,7,3,211,31,2020,0.9749279121818236,-0.22252093395631434,-0.46896519100763184,-0.8832166493127127,-0.4999999999999997,-0.8660254037844388,3926.8,3537.1,3247.5000000000005,3557.8,3746.9285714285716,130.64462885102702,3648.7866666666664,169.2881847612511
2020-07-30,3724.9,0,3,30,7,3,212,31,2020,0.43388373911755823,-0.900968867902419,-0.48408852163897587,-0.8750190302029955,-0.4999999999999997,-0.8660254037844388,3805.2,3590.7000000000003,3264.627272727273,3760.9,3766.1,112.4819985597861,3664.129090909091,153.38134756032514
2020-07-31,3780.2,0,4,31,7,3,213,31,2020,-0.433883739117558,-0.9009688679024191,-0.4990686026885319,-0.8665624788845385,-0.4999999999999997,-0.8660254037844388,3724.9,3638.7,3281.7545454545457,3720.900000000001,3786.3142857142857,97.48583535694799,3680.7439393939394,136.6129522338757
2020-08-01,3709.499999999999,0,5,1,8,3,214,31,2020,-0.9749279121818236,-0.2225209339563146,-0.5139010013093103,-0.8578494977869301,-0.8660254037844384,-0.5000000000000004,3780.2,3632.6,3298.8818181818187,3750.499999999999,3797.2999999999997,80.05048407101597,3694.4312121212124,116.0585243548355
2020-08-02,3638.2,0,6,2,8,3,215,31,2020,-0.7818314824680299,0.6234898018587334,-0.5285813283559292,-0.8488826652214553,-0.8660254037844384,-0.5000000000000004,3709.499999999999,3755.7,3572.918181818182,3733.8,3780.5142857142855,100.04866196960675,3696.6072727272726,114.30031928600448
2020-08-03,3643.2374999999997,1,0,3,8,3,216,32,2020,0.0,1.0,-0.5431052396834317,-0.8396646346181327,-0.8660254037844384,-0.5000000000000004,3638.2,3878.8,3590.045454545455,3809.899999999999,3746.8624999999997,101.09083709097305,3698.380340909091,112.99541112150483
2020-08-04,3648.2749999999996,1,1,4,8,3,217,32,2020,0.7818314824680298,0.6234898018587336,-0.5574684374327892,-0.8301981337405212,-0.8660254037844384,-0.5000000000000004,3643.2374999999997,3926.8,3607.1727272727276,3815.9,3707.0732142857137,67.793589309694,3699.7504166666668,112.09699129678452
2020-08-05,3653.3124999999995,1,2,5,8,3,218,32,2020,0.9749279121818236,-0.22252093395631434,-0.5716666713027052,-0.8204859638785327,-0.8660254037844384,-0.5000000000000004,3648.2749999999996,3805.2,3624.3,3665.6,3685.375,54.07014782132446,3700.7174999999997,111.54742079583795
2020-08-07,3663.3874999999994,1,4,7,8,3,220,32,2020,-0.433883739117558,-0.9009688679024191,-0.5995514915196489,-0.8003361849976323,-0.8660254037844384,-0.5000000000000004,3653.3124999999995,3724.9,3684.7000000000007,3759.1,3676.587499999999,51.51402519382284,3700.007083333333,111.72068208158302
2020-08-08,3668.4249999999993,1,5,8,8,3,221,32,2020,-0.9749279121818236,-0.2225209339563146,-0.6132298262997502,-0.7899045386224707,-0.8660254037844384,-0.5000000000000004,3663.3874999999994,3780.2,3740.599999999999,3745.3,3660.619642857142,24.043147907721217,3697.6012499999997,111.5934455221712
2020-08-09,3673.462499999999,1,6,9,8,3,222,32,2020,-0.7818314824680299,0.6234898018587334,-0.6267266965083301,-0.7792391467859886,-0.8660254037844384,-0.5000000000000004,3668.4249999999993,3709.499999999999,3835.4,3805.000000000001,3655.4714285714285,13.282561630024148,3692.203333333333,108.57380677988145
2020-08-10,3678.499999999999,0,0,10,8,3,223,33,2020,0.0,1.0,-0.6400381082043503,-0.7683431655492202,-0.8660254037844384,-0.5000000000000004,3673.462499999999,3638.2,3894.500000000001,3879.099999999999,3661.228571428571,13.282561630025526,3685.003333333333,101.63635550360087
2020-08-11,3688.299999999999,0,1,11,8,3,224,33,2020,0.7818314824680298,0.6234898018587336,-0.65316012232693,-0.7572198192083127,-0.8660254037844384,-0.5000000000000004,3678.499999999999,3643.2374999999997,3884.7,3902.7,3667.666071428571,14.009832325506194,3678.4566666666665,94.39733668831687
2020-08-12,3611.8000000000006,0,2,12,8,3,225,33,2020,0.9749279121818236,-0.22252093395631434,-0.666088855860977,-0.7458723993404063,-0.8660254037844384,-0.5000000000000004,3688.299999999999,3648.2749999999996,3735.7,3871.1,3662.4553571428564,24.94191884116413,3674.3266666666664,94.51682262991258
2020-08-13,3506.0,0,3,13,8,3,226,33,2020,0.43388373911755823,-0.900968867902419,-0.6788204829862355,-0.734304263829602,-0.8660254037844384,-0.5000000000000004,3611.8000000000006,3653.3124999999995,3727.7999999999997,3742.7999999999993,3641.4107142857138,64.58475553351809,3666.9333333333334,98.76899049900376
2020-08-14,3514.9000000000005,0,4,14,8,3,227,33,2020,-0.433883739117558,-0.9009688679024191,-0.6913512362094071,-0.722518835873311,-0.8660254037844384,-0.5000000000000004,3506.0,3663.3874999999994,3719.8999999999996,3922.9,3620.1982142857137,78.95075945269598,3660.0999999999995,102.01621310882824
2020-08-15,3362.7000000000003,0,5,15,8,3,228,33,2020,-0.9749279121818236,-0.2225209339563146,-0.7036774074790128,-0.7105196029692745,-0.8660254037844384,-0.5000000000000004,3514.9000000000005,3668.4249999999993,3712.0,4002.9,3576.523214285714,121.1241117160019,3648.4566666666665,114.99596065493307
2020-08-16,3339.1000000000004,0,6,16,8,3,229,33,2020,-0.7818314824680299,0.6234898018587334,-0.7157953492826642,-0.6983101158835584,-0.8660254037844384,-0.5000000000000004,3362.7000000000003,3673.462499999999,3640.8999999999996,3993.8000000000006,3528.7571428571428,140.84724417069128,3638.3966666666665,128.13064373327185
2020-08-17,3555.5,0,0,17,8,3,230,34,2020,0.0,1.0,-0.7277014757264236,-0.6858939875998223,-0.8660254037844384,-0.5000000000000004,3339.1000000000004,3678.499999999999,3633.0,3753.599999999999,3511.1857142857148,125.93559767558517,3635.813333333333,129.02137206567576
2020-08-18,3620.499999999999,0,1,18,8,3,231,34,2020,0.7818314824680298,0.6234898018587336,-0.7393922635959241,-0.673274892250183,-0.8660254037844384,-0.5000000000000004,3555.5,3688.299999999999,3625.1,3635.8,3501.5,111.8645758644595,3635.6599999999994,129.03727560548754
2020-08-19,3475.1,0,2,19,8,3,232,34,2020,0.9749279121818236,-0.22252093395631434,-0.7508642533989489,-0.6604565640279754,-0.8660254037844384,-0.5000000000000004,3620.499999999999,3611.8000000000006,3617.2,3506.6,3481.9714285714285,100.7831122474776,3630.923333333333,132.30497658448036
